H,R,T
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C05749
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_187769009
http://nlp_microbe.ccnu.edu.cn/entity/703,MDrelation,http://www.ihtsdo.org/SCT_206597007
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1423
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/817
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/55601
http://nlp_microbe.ccnu.edu.cn/entity/143361,MDrelation,http://www.ihtsdo.org/SCT_77176002
http://nlp_microbe.ccnu.edu.cn/entity/1492,NMrelation,https://www.kegg.jp/entry/C02593
http://nlp_microbe.ccnu.edu.cn/entity/1309,NMrelation,https://www.kegg.jp/entry/C05922
http://nlp_microbe.ccnu.edu.cn/entity/52229,MDrelation,http://www.ihtsdo.org/SCT_187875007
https://www.kegg.jp/entry/C00379,NDrelation,http://www.ihtsdo.org/SCT_80967001
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_75053002
http://nlp_microbe.ccnu.edu.cn/entity/1382,MDrelation,http://www.ihtsdo.org/SCT_781382000
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00864,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/585
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/817
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/807
http://nlp_microbe.ccnu.edu.cn/entity/714,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C05443,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/147802
https://www.kegg.jp/entry/C00078,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/821
http://nlp_microbe.ccnu.edu.cn/entity/1492,MDrelation,http://www.ihtsdo.org/SCT_267888004
https://www.kegg.jp/entry/C00061,NDrelation,http://www.ihtsdo.org/SCT_62315008
http://nlp_microbe.ccnu.edu.cn/entity/29380,MDrelation,http://www.ihtsdo.org/SCT_224729007
http://nlp_microbe.ccnu.edu.cn/entity/446660,MDrelation,http://www.ihtsdo.org/SCT_64766004
http://nlp_microbe.ccnu.edu.cn/entity/1318,MDrelation,http://www.ihtsdo.org/SCT_363375006
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_156496007
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/544580
http://nlp_microbe.ccnu.edu.cn/entity/863,MDrelation,http://www.ihtsdo.org/SCT_201818008
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/136468
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_156726002
https://www.kegg.jp/entry/C00864,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28116
http://nlp_microbe.ccnu.edu.cn/entity/1309,MDrelation,http://www.ihtsdo.org/SCT_396331005
http://nlp_microbe.ccnu.edu.cn/entity/216816,MDrelation,http://www.ihtsdo.org/SCT_162031009
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_248325000
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_206597007
http://nlp_microbe.ccnu.edu.cn/entity/622,MDrelation,http://www.ihtsdo.org/SCT_154776002
http://nlp_microbe.ccnu.edu.cn/entity/1001583,MDrelation,http://www.ihtsdo.org/SCT_238106006
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/669
http://nlp_microbe.ccnu.edu.cn/entity/712938,MDrelation,http://www.ihtsdo.org/SCT_190976005
http://nlp_microbe.ccnu.edu.cn/entity/28037,NMrelation,https://www.kegg.jp/entry/C04501
http://nlp_microbe.ccnu.edu.cn/entity/1309,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00153,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1535
https://www.kegg.jp/entry/C00155,NDrelation,http://www.ihtsdo.org/SCT_268753005
https://www.kegg.jp/entry/C00369,NDrelation,http://www.ihtsdo.org/SCT_126797001
http://nlp_microbe.ccnu.edu.cn/entity/166486,MDrelation,http://www.ihtsdo.org/SCT_201886002
http://nlp_microbe.ccnu.edu.cn/entity/246432,NMrelation,https://www.kegg.jp/entry/C00114
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_363358000
http://nlp_microbe.ccnu.edu.cn/entity/84136,MDrelation,http://www.ihtsdo.org/SCT_201886002
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_34000006
https://www.kegg.jp/entry/C00068,NDrelation,http://www.ihtsdo.org/SCT_126797001
http://nlp_microbe.ccnu.edu.cn/entity/1598,MDrelation,http://www.ihtsdo.org/SCT_414915002
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_64226004
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_5476005
https://www.kegg.jp/entry/C00072,NDrelation,http://www.ihtsdo.org/SCT_24079001
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/727
http://nlp_microbe.ccnu.edu.cn/entity/28449,NMrelation,https://www.kegg.jp/entry/C00327
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28188
http://nlp_microbe.ccnu.edu.cn/entity/28037,MDrelation,http://www.ihtsdo.org/SCT_156486003
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1280
http://nlp_microbe.ccnu.edu.cn/entity/53419,MDrelation,http://www.ihtsdo.org/SCT_41565005
http://nlp_microbe.ccnu.edu.cn/entity/137591,MDrelation,http://www.ihtsdo.org/SCT_190963004
http://nlp_microbe.ccnu.edu.cn/entity/446660,NMrelation,https://www.kegg.jp/entry/C00149
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_308125009
http://nlp_microbe.ccnu.edu.cn/entity/1578,MDrelation,http://www.ihtsdo.org/SCT_204507004
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/669
https://www.kegg.jp/entry/C05443,NDrelation,http://www.ihtsdo.org/SCT_267467004
http://nlp_microbe.ccnu.edu.cn/entity/1354,NMrelation,https://www.kegg.jp/entry/C00010
http://nlp_microbe.ccnu.edu.cn/entity/1351,MDrelation,http://www.ihtsdo.org/SCT_419760006
http://nlp_microbe.ccnu.edu.cn/entity/1288,MDrelation,http://www.ihtsdo.org/SCT_233815004
http://nlp_microbe.ccnu.edu.cn/entity/836,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00047,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/239935
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_56717001
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/29466
https://www.kegg.jp/entry/C00718,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1590
http://nlp_microbe.ccnu.edu.cn/entity/28037,NMrelation,https://www.kegg.jp/entry/C05223
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_39898005
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1519
http://nlp_microbe.ccnu.edu.cn/entity/1397,NMrelation,https://www.kegg.jp/entry/C20258
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1302
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/623
http://nlp_microbe.ccnu.edu.cn/entity/1305,MDrelation,http://www.ihtsdo.org/SCT_126778001
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1280
https://www.kegg.jp/entry/C00016,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/43997
http://nlp_microbe.ccnu.edu.cn/entity/1396,NMrelation,https://www.kegg.jp/entry/C00188
https://www.kegg.jp/entry/C00047,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/158
https://www.kegg.jp/entry/C16439,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1535
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/539
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1463164
http://nlp_microbe.ccnu.edu.cn/entity/360807,MDrelation,http://www.ihtsdo.org/SCT_56717001
http://nlp_microbe.ccnu.edu.cn/entity/246432,NMrelation,https://www.kegg.jp/entry/C05758
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_35489007
http://nlp_microbe.ccnu.edu.cn/entity/585,NMrelation,https://www.kegg.jp/entry/C05259
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_156486003
http://nlp_microbe.ccnu.edu.cn/entity/42858,MDrelation,http://www.ihtsdo.org/SCT_154889000
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28116
http://nlp_microbe.ccnu.edu.cn/entity/1598,NMrelation,https://www.kegg.jp/entry/C00188
http://nlp_microbe.ccnu.edu.cn/entity/1590,MDrelation,http://www.ihtsdo.org/SCT_43614003
http://nlp_microbe.ccnu.edu.cn/entity/294,MDrelation,http://www.ihtsdo.org/SCT_191740008
http://nlp_microbe.ccnu.edu.cn/entity/28124,MDrelation,http://www.ihtsdo.org/SCT_41565005
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/29311
https://www.kegg.jp/entry/C00047,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/821
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_5476005
http://nlp_microbe.ccnu.edu.cn/entity/28116,NMrelation,https://www.kegg.jp/entry/C00143
http://nlp_microbe.ccnu.edu.cn/entity/28116,NMrelation,https://www.kegg.jp/entry/C05922
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1249
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/622
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/83334
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1196325
https://www.kegg.jp/entry/C00047,NDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_73211009
https://www.kegg.jp/entry/C00864,NDrelation,http://www.ihtsdo.org/SCT_396331005
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_269547001
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1765
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1428
https://www.kegg.jp/entry/C00379,NDrelation,http://www.ihtsdo.org/SCT_80967001
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_238106006
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/442694
http://nlp_microbe.ccnu.edu.cn/entity/216816,NMrelation,https://www.kegg.jp/entry/C05271
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_190678008
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/976
http://nlp_microbe.ccnu.edu.cn/entity/158,NMrelation,https://www.kegg.jp/entry/C05125
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_43614003
http://nlp_microbe.ccnu.edu.cn/entity/246432,MDrelation,http://www.ihtsdo.org/SCT_1059007
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C00785
https://www.kegg.jp/entry/C00318,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/410072
http://nlp_microbe.ccnu.edu.cn/entity/1358,NMrelation,https://www.kegg.jp/entry/C00231
https://www.kegg.jp/entry/C00072,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1605
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/29311
http://nlp_microbe.ccnu.edu.cn/entity/1318,MDrelation,http://www.ihtsdo.org/SCT_24700007
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/729
http://nlp_microbe.ccnu.edu.cn/entity/1280,MDrelation,http://www.ihtsdo.org/SCT_443265004
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_269324003
http://nlp_microbe.ccnu.edu.cn/entity/582,NMrelation,https://www.kegg.jp/entry/C00082
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_13746004
http://nlp_microbe.ccnu.edu.cn/entity/856,NMrelation,https://www.kegg.jp/entry/C05745
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1766
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/43767
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/257314
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_13746004
https://www.kegg.jp/entry/C00153,NDrelation,http://www.ihtsdo.org/SCT_54597004
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_254837009
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_156726002
https://www.kegg.jp/entry/C00183,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/28449
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1126
https://www.kegg.jp/entry/C05443,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/39486
http://nlp_microbe.ccnu.edu.cn/entity/323284,MDrelation,http://www.ihtsdo.org/SCT_154776002
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_83901003
http://nlp_microbe.ccnu.edu.cn/entity/303,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/40542
http://nlp_microbe.ccnu.edu.cn/entity/55601,MDrelation,http://www.ihtsdo.org/SCT_73211009
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/821
http://nlp_microbe.ccnu.edu.cn/entity/1280,MDrelation,http://www.ihtsdo.org/SCT_19829001
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_398909004
http://nlp_microbe.ccnu.edu.cn/entity/158,NMrelation,https://www.kegg.jp/entry/C00668
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_65404009
http://nlp_microbe.ccnu.edu.cn/entity/28037,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_109841003
http://nlp_microbe.ccnu.edu.cn/entity/1358,NMrelation,https://www.kegg.jp/entry/C00169
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/669
http://nlp_microbe.ccnu.edu.cn/entity/1303,NMrelation,https://www.kegg.jp/entry/C00352
http://nlp_microbe.ccnu.edu.cn/entity/856,NMrelation,https://www.kegg.jp/entry/C00668
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/239935
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/444163
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_414916001
http://nlp_microbe.ccnu.edu.cn/entity/837,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_93880001
https://www.kegg.jp/entry/C00061,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/851
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/272621
http://nlp_microbe.ccnu.edu.cn/entity/1019,MDrelation,http://www.ihtsdo.org/SCT_44054006
https://www.kegg.jp/entry/C00369,NDrelation,http://www.ihtsdo.org/SCT_35489007
http://nlp_microbe.ccnu.edu.cn/entity/1309,MDrelation,http://www.ihtsdo.org/SCT_80967001
https://www.kegg.jp/entry/C00089,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/158
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/32025
https://www.kegg.jp/entry/C00078,NDrelation,http://www.ihtsdo.org/SCT_75053002
https://www.kegg.jp/entry/C00047,NDrelation,http://www.ihtsdo.org/SCT_10743008
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_224729007
http://nlp_microbe.ccnu.edu.cn/entity/166486,MDrelation,http://www.ihtsdo.org/SCT_237602007
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C05125
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1428
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/43662
https://www.kegg.jp/entry/C00183,NDrelation,http://www.ihtsdo.org/SCT_203094001
http://nlp_microbe.ccnu.edu.cn/entity/39778,MDrelation,http://www.ihtsdo.org/SCT_90176007
http://nlp_microbe.ccnu.edu.cn/entity/40374,MDrelation,http://www.ihtsdo.org/SCT_187875007
http://nlp_microbe.ccnu.edu.cn/entity/1680,MDrelation,http://www.ihtsdo.org/SCT_34000006
http://nlp_microbe.ccnu.edu.cn/entity/1397,NMrelation,https://www.kegg.jp/entry/C00074
https://www.kegg.jp/entry/C00061,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/817
http://nlp_microbe.ccnu.edu.cn/entity/1445,MDrelation,http://www.ihtsdo.org/SCT_254837009
https://www.kegg.jp/entry/C00072,NDrelation,http://www.ihtsdo.org/SCT_373576009
http://nlp_microbe.ccnu.edu.cn/entity/147802,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00255,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/160488
http://nlp_microbe.ccnu.edu.cn/entity/590,MDrelation,http://www.ihtsdo.org/SCT_203094001
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_44054006
https://www.kegg.jp/entry/C00037,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1624
https://www.kegg.jp/entry/C00369,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/729
http://nlp_microbe.ccnu.edu.cn/entity/582,NMrelation,https://www.kegg.jp/entry/C04691
http://nlp_microbe.ccnu.edu.cn/entity/165132,MDrelation,http://www.ihtsdo.org/SCT_46635009
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_267467004
http://nlp_microbe.ccnu.edu.cn/entity/76761,MDrelation,http://www.ihtsdo.org/SCT_269324003
https://www.kegg.jp/entry/C00037,NDrelation,http://www.ihtsdo.org/SCT_190976005
https://www.kegg.jp/entry/C00089,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/471
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_269561006
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1296
http://nlp_microbe.ccnu.edu.cn/entity/154046,MDrelation,http://www.ihtsdo.org/SCT_408856003
http://nlp_microbe.ccnu.edu.cn/entity/585,NMrelation,https://www.kegg.jp/entry/C15975
http://nlp_microbe.ccnu.edu.cn/entity/28080,NMrelation,https://www.kegg.jp/entry/C00122
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_408856003
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_373576009
http://nlp_microbe.ccnu.edu.cn/entity/1423,NMrelation,https://www.kegg.jp/entry/C00350
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1351
http://nlp_microbe.ccnu.edu.cn/entity/1771,NMrelation,https://www.kegg.jp/entry/C04411
https://www.kegg.jp/entry/C00062,NDrelation,http://www.ihtsdo.org/SCT_44054006
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_187875007
http://nlp_microbe.ccnu.edu.cn/entity/562,NMrelation,https://www.kegg.jp/entry/C00558
http://nlp_microbe.ccnu.edu.cn/entity/1309,NMrelation,https://www.kegg.jp/entry/C01269
https://www.kegg.jp/entry/C00061,NDrelation,http://www.ihtsdo.org/SCT_83901003
http://nlp_microbe.ccnu.edu.cn/entity/1354,NMrelation,https://www.kegg.jp/entry/C00234
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/1397
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_204507004
http://nlp_microbe.ccnu.edu.cn/entity/562,MDrelation,http://www.ihtsdo.org/SCT_86044005
https://www.kegg.jp/entry/C00025,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/216816
http://nlp_microbe.ccnu.edu.cn/entity/28037,MDrelation,http://www.ihtsdo.org/SCT_46635009
https://www.kegg.jp/entry/C00155,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/216816
http://nlp_microbe.ccnu.edu.cn/entity/1535,MDrelation,http://www.ihtsdo.org/SCT_64226004
http://nlp_microbe.ccnu.edu.cn/entity/536,MDrelation,http://www.ihtsdo.org/SCT_248325000
https://www.kegg.jp/entry/C00120,NDrelation,http://www.ihtsdo.org/SCT_154722002
http://nlp_microbe.ccnu.edu.cn/entity/216816,MDrelation,http://www.ihtsdo.org/SCT_414916001
https://www.kegg.jp/entry/C00062,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/205922
https://www.kegg.jp/entry/C00255,NDrelation,http://www.ihtsdo.org/SCT_44054006
https://www.kegg.jp/entry/C00025,NDrelation,http://www.ihtsdo.org/SCT_154671004
http://nlp_microbe.ccnu.edu.cn/entity/817,NMrelation,https://www.kegg.jp/entry/C20375
http://nlp_microbe.ccnu.edu.cn/entity/143361,MDrelation,http://www.ihtsdo.org/SCT_414915002
http://nlp_microbe.ccnu.edu.cn/entity/33051,MDrelation,http://www.ihtsdo.org/SCT_225655006
http://nlp_microbe.ccnu.edu.cn/entity/1578,MDrelation,http://www.ihtsdo.org/SCT_267511009
http://nlp_microbe.ccnu.edu.cn/entity/714,MDrelation,http://www.ihtsdo.org/SCT_233815004
http://nlp_microbe.ccnu.edu.cn/entity/158,MDrelation,http://www.ihtsdo.org/SCT_73211009
http://nlp_microbe.ccnu.edu.cn/entity/1492,NMrelation,https://www.kegg.jp/entry/C04751
http://nlp_microbe.ccnu.edu.cn/entity/821,NMrelation,https://www.kegg.jp/entry/C00416
http://nlp_microbe.ccnu.edu.cn/entity/663,MDrelation,http://www.ihtsdo.org/SCT_269547001
http://nlp_microbe.ccnu.edu.cn/entity/67825,MDrelation,http://www.ihtsdo.org/SCT_267893001
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_47563007
http://nlp_microbe.ccnu.edu.cn/entity/239935,MDrelation,http://www.ihtsdo.org/SCT_373576009
https://www.kegg.jp/entry/C00016,NDrelation,http://www.ihtsdo.org/SCT_723190009
https://www.kegg.jp/entry/C00120,NMrelation,http://nlp_microbe.ccnu.edu.cn/entity/446660
