"keggcom","disease","text"
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_269513004","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_269623003","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_269626006","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_269634000","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_363346000","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_38807002","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_372087000","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_86049000","Deficiency of L-Carnitine has been proposed to cause cancer cachexia."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_154475002","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_255089009","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_372142002","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_93938001","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_154479008","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_363418001","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_187800001","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00318","http://www.ihtsdo.org/SCT_269556009","Conclusion: While these data are preliminary and need confirmation they indicate that patients with pancreatic cancer may have a clinically relevant benefit from the inexpensive and well tolerated oral supplementation of L-Carnitine."
"https://www.kegg.jp/entry/C00182","http://www.ihtsdo.org/SCT_64572001","Purpose of review: Glycogen storage disorders (GSDs) are inborn errors of metabolism with abnormal storage or utilization of glycogen."
"https://www.kegg.jp/entry/C00182","http://www.ihtsdo.org/SCT_363205007","Purpose of review: Glycogen storage disorders (GSDs) are inborn errors of metabolism with abnormal storage or utilization of glycogen."
"https://www.kegg.jp/entry/C00182","http://www.ihtsdo.org/SCT_86095007","Purpose of review: Glycogen storage disorders (GSDs) are inborn errors of metabolism with abnormal storage or utilization of glycogen."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_370992007","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_144187006","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_154719004","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_207289007","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_207643008","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_237598005","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_270004003","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_315299009","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_390730002","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_80394007","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_48606007","Results: Pectin supplementation reversed body and fat weight gain, dyslipidemia, hyperglycemia and insulin resistance in p,p'-DDE-exposed mice."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_414916001","Conclusions: Pectin had a good effect on reducing p,p'-DDE-induced obesity through regulating gut microbiota and provided a potential strategy for the treatment of environmental pollutant-caused health problems."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_154776002","Conclusions: Pectin had a good effect on reducing p,p'-DDE-induced obesity through regulating gut microbiota and provided a potential strategy for the treatment of environmental pollutant-caused health problems."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_190963004","Conclusions: Pectin had a good effect on reducing p,p'-DDE-induced obesity through regulating gut microbiota and provided a potential strategy for the treatment of environmental pollutant-caused health problems."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_414915002","Conclusions: Pectin had a good effect on reducing p,p'-DDE-induced obesity through regulating gut microbiota and provided a potential strategy for the treatment of environmental pollutant-caused health problems."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_5476005","Conclusions: Pectin had a good effect on reducing p,p'-DDE-induced obesity through regulating gut microbiota and provided a potential strategy for the treatment of environmental pollutant-caused health problems."
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_414916001","Pectin reduces environmental pollutant-induced obesity in mice through regulating gut microbiota: A case study of p,p&#39;-DDE"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_154776002","Pectin reduces environmental pollutant-induced obesity in mice through regulating gut microbiota: A case study of p,p&#39;-DDE"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_190963004","Pectin reduces environmental pollutant-induced obesity in mice through regulating gut microbiota: A case study of p,p&#39;-DDE"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_414915002","Pectin reduces environmental pollutant-induced obesity in mice through regulating gut microbiota: A case study of p,p&#39;-DDE"
"https://www.kegg.jp/entry/C00714","http://www.ihtsdo.org/SCT_5476005","Pectin reduces environmental pollutant-induced obesity in mice through regulating gut microbiota: A case study of p,p&#39;-DDE"
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_414916001","Moreover, plasma OT level was lower in FAD women with obesity than in NFA subjects (p = 0.02)."
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_154776002","Moreover, plasma OT level was lower in FAD women with obesity than in NFA subjects (p = 0.02)."
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_190963004","Moreover, plasma OT level was lower in FAD women with obesity than in NFA subjects (p = 0.02)."
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_414915002","Moreover, plasma OT level was lower in FAD women with obesity than in NFA subjects (p = 0.02)."
"https://www.kegg.jp/entry/C00016","http://www.ihtsdo.org/SCT_5476005","Moreover, plasma OT level was lower in FAD women with obesity than in NFA subjects (p = 0.02)."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_129453003","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_246199000","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_260372006","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_154722002","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_154730001","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190595009","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190608007","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_190678008","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_238106006","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_248325000","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_2492009","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_267409003","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_267495004","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_302868002","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
"https://www.kegg.jp/entry/C00504","http://www.ihtsdo.org/SCT_47563007","Folic acid is an important vitamin in human nutrition and its deficiency in pregnant women's diets results in neural tube defects and other neurological damage to the fetus."
